company_idx,tau_0.01,tau_0.02,tau_0.03,tau_0.05,tau_0.075,tau_0.1,tau_0.125,tau_0.15,tau_0.2,tau_0.25,tau_0.3,tau_0.375,tau_0.45,tau_0.55,tau_0.65,tau_0.75,tau_0.85,tau_1
570,0.0,0.0,0.0,0.0,0.0,0.0,800000.0,13679150.0,13679150.0,13679150.0,13679150.0,13679150.0,13679150.0,13679150.0,13679150.0,28679147.0,28679147.0,28679147.0
571,0.0,0.0,0.0,0.0,0.0,0.0,1000000.0,1000000.0,1000000.0,1000000.0,1000000.0,3028000.0,6999000.0,6999000.0,18499000.0,18499000.0,33499000.0,78499000.0
572,5960000.0,5960000.0,5960000.0,5960000.0,5960000.0,5960000.0,7960000.0,7960000.0,7960000.0,7960000.0,7960000.0,7960000.0,12372607.0,12372607.0,12372607.0,12372607.0,12372607.0,12372607.0
573,525000.0,525000.0,525000.0,525000.0,1135980.0,1135980.0,2397066.0,2397066.0,2397066.0,4397066.0,4397066.0,4397066.0,4397066.0,4694306.0,7042892.0,7652892.0,7652892.0,7652892.0
574,452000.0,452000.0,452000.0,452000.0,452000.0,452000.0,452000.0,452000.0,452000.0,452000.0,452000.0,3052000.0,3052000.0,3052000.0,3052000.0,3052000.0,3052000.0,3052000.0
575,150075.0,150075.0,150075.0,150075.0,150075.0,150075.0,150075.0,150075.0,150075.0,150075.0,150075.0,150075.0,1752639.0,11752639.0,11752639.0,11752639.0,11752639.0,11752639.0
576,5000000.0,5000000.0,5000000.0,5000000.0,5000000.0,5000000.0,5000000.0,5000000.0,5000000.0,5000000.0,17000000.0,17000000.0,17000000.0,17000000.0,17000000.0,42000000.0,42000000.0,67000000.0
577,2500000.0,2500000.0,2500000.0,2500000.0,2500000.0,2500000.0,2500000.0,2500000.0,2500000.0,2500000.0,18500000.0,18500000.0,28500000.0,28500000.0,28500000.0,48500000.0,48500000.0,48500000.0
578,2088900.0,2088900.0,2088900.0,2088900.0,2088900.0,2088900.0,2088900.0,2088900.0,2088900.0,2088900.0,2088900.0,2088900.0,2088900.0,2088900.0,2088900.0,2088900.0,2088900.0,2088900.0
579,2300000.0,2300000.0,2300000.0,2300000.0,2300000.0,2300000.0,2300000.0,2300000.0,2300000.0,2300000.0,2300000.0,2300000.0,8300000.0,8300000.0,8300000.0,18600000.0,18600000.0,18600000.0
580,1000000.0,1000000.0,1000000.0,1000000.0,1000000.0,1000000.0,1000000.0,1000000.0,1000000.0,1000000.0,1000000.0,7000000.0,7000000.0,7000000.0,7000000.0,7000000.0,19000000.0,49000000.0
581,2000000.0,2000000.0,2000000.0,2000000.0,2000000.0,2000000.0,2000000.0,2000000.0,2000000.0,2000000.0,2000000.0,2000000.0,2000000.0,2000000.0,12000000.0,12000000.0,12000000.0,82000000.0
582,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4000000.0,4000000.0,4000000.0,4000000.0,4000000.0,4000000.0,17500000.0,52500000.0,52500000.0
583,4607086.0,4607086.0,4607086.0,4607086.0,4607086.0,4607086.0,4607086.0,4607086.0,4607086.0,5107186.0,5107186.0,5107186.0,5107186.0,6677074.0,6677074.0,6677074.0,42935019.0,42935019.0
584,13000000.0,13000000.0,13000000.0,13000000.0,13000000.0,13000000.0,13000000.0,13000000.0,13000000.0,13000000.0,13000000.0,13000000.0,13000000.0,28000000.0,28000000.0,28000000.0,28000000.0,53000000.0
585,3200000.0,3200000.0,3200000.0,3200000.0,3200000.0,3200000.0,3200000.0,3200000.0,3200000.0,3200000.0,3200000.0,3200000.0,3200000.0,3200000.0,14200000.0,14200000.0,14200000.0,14200000.0
586,4345800.0,4345800.0,4345800.0,4345800.0,4345800.0,4345800.0,4345800.0,4345800.0,4345800.0,4345800.0,4345800.0,4345800.0,4345800.0,4345800.0,4345800.0,4345800.0,4345800.0,4345800.0
587,1500000.0,1500000.0,1500000.0,1500000.0,1500000.0,1500000.0,1500000.0,1500000.0,6500000.0,6500000.0,6500000.0,6500000.0,6500000.0,6500000.0,6500000.0,6500000.0,6500000.0,6500000.0
588,300000.0,300000.0,300000.0,300000.0,300000.0,300000.0,300000.0,300000.0,300000.0,300000.0,300000.0,300000.0,300000.0,300000.0,300000.0,300000.0,300000.0,2300000.0
589,21784107.0,21784107.0,21784107.0,21784107.0,21784107.0,21784107.0,21784107.0,22784107.0,25752020.0,27552021.0,27552021.0,27552021.0,58552021.0,58552021.0,58552021.0,58552021.0,58552021.0,76552021.0
590,99983.0,99983.0,99983.0,99983.0,99983.0,99983.0,99983.0,99983.0,99983.0,99983.0,99983.0,99983.0,969983.0,1795083.0,1795083.0,1795083.0,1795083.0,1795083.0
591,250000.0,250000.0,250000.0,250000.0,250000.0,250000.0,250000.0,400000.0,400000.0,400000.0,400000.0,750000.0,750000.0,750000.0,750000.0,750000.0,1750000.0,1750000.0
592,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14400000.0,14400000.0,14400000.0,14400000.0,31400000.0,31400000.0,71400000.0,71400000.0,71400000.0,71400000.0
593,9394996.0,9394996.0,9394996.0,9394996.0,9394996.0,9394996.0,9394996.0,9394996.0,9394996.0,9394996.0,9394996.0,9394996.0,9394996.0,17394996.0,17394996.0,27394996.0,27394996.0,27394996.0
594,1100000.0,1100000.0,1100000.0,2000000.0,2000000.0,2000000.0,2000000.0,2000000.0,2000000.0,6000000.0,6000000.0,6000000.0,10700000.0,10700000.0,10700000.0,10700000.0,10700000.0,10700000.0
595,5600000.0,5600000.0,5600000.0,5600000.0,5600000.0,5600000.0,5600000.0,5600000.0,5600000.0,5600000.0,5600000.0,5600000.0,5600000.0,5600000.0,19600000.0,19600000.0,19600000.0,19600000.0
596,3777875.0,3777875.0,3777875.0,3777875.0,3777875.0,3777875.0,3777875.0,3777875.0,3777875.0,3777875.0,3777875.0,3777875.0,9384052.0,9384052.0,9384052.0,10484050.0,11084050.0,11084050.0
597,500000.0,500000.0,500000.0,500000.0,500000.0,500000.0,500000.0,500000.0,500000.0,500000.0,500000.0,500000.0,500000.0,500000.0,700000.0,700000.0,700000.0,700000.0
598,634500.0,634500.0,634500.0,634500.0,634500.0,634500.0,854000.0,854000.0,854000.0,854000.0,854000.0,972500.0,972500.0,18972500.0,18972500.0,18972500.0,45472500.0,101472500.0
599,4010000.0,4010000.0,4010000.0,4010000.0,4010000.0,4010000.0,4010000.0,4010000.0,4010000.0,6510001.0,6510001.0,6510001.0,14008001.0,14008001.0,14008001.0,14008001.0,14008001.0,14008001.0
600,180940.0,180940.0,180940.0,180940.0,180940.0,180940.0,180940.0,180940.0,180940.0,180940.0,180940.0,180940.0,180940.0,180940.0,180940.0,180940.0,350432.0,350432.0
601,4845795.0,4845795.0,4845795.0,4845795.0,4845795.0,4845795.0,4845795.0,4845795.0,4845795.0,4845795.0,4845795.0,4845795.0,4845795.0,4845795.0,4845795.0,4845795.0,4845795.0,4845795.0
602,1700000.0,1700000.0,1700000.0,1700000.0,1700000.0,1700000.0,1700000.0,1700000.0,1700000.0,1700000.0,1700000.0,1700000.0,1700000.0,1700000.0,12700000.0,12700000.0,12700000.0,12700000.0
603,3845695.0,3845695.0,3845695.0,3845695.0,3845695.0,3845695.0,3845695.0,3845695.0,3845695.0,3845695.0,8445695.0,8445695.0,8445695.0,8445695.0,8445695.0,8445695.0,19445695.0,21445695.0
604,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1600000.0,1600000.0,1600000.0,1600000.0,1600000.0,1600000.0,1600000.0,1600000.0,6000000.0,6000000.0,6000000.0
605,7500000.0,7500000.0,7500000.0,7500000.0,7500000.0,7500000.0,7500000.0,7500000.0,7500000.0,22500000.0,22500000.0,57500000.0,57500000.0,57500000.0,57500000.0,87500000.0,87500000.0,87500000.0
606,1285000.0,1285000.0,1285000.0,1801000.0,1801000.0,1801000.0,1801000.0,1801000.0,2506000.0,2506000.0,2506000.0,2506000.0,2506000.0,2506000.0,2506000.0,2706000.0,2706000.0,2706000.0
607,417780.0,417780.0,417780.0,417780.0,694280.0,694280.0,694280.0,694280.0,694280.0,694280.0,694280.0,694280.0,694280.0,694280.0,694280.0,694280.0,694280.0,694280.0
608,30000.0,30000.0,30000.0,30000.0,30000.0,30000.0,180000.0,180000.0,180000.0,180000.0,180000.0,180000.0,180000.0,250000.0,250000.0,250000.0,250000.0,250000.0
609,450000.0,450000.0,450000.0,450000.0,450000.0,450000.0,600000.0,600000.0,815000.0,815000.0,815000.0,815000.0,815000.0,815000.0,815000.0,815000.0,815000.0,815000.0
610,500000.0,650000.0,650000.0,650000.0,650000.0,650000.0,650000.0,650000.0,650000.0,2097100.0,2097100.0,2097100.0,2097100.0,2097100.0,2097100.0,2097100.0,2097100.0,2097100.0
611,100000.0,100000.0,100000.0,100000.0,100000.0,100000.0,100000.0,100000.0,100000.0,100000.0,350000.0,350000.0,350000.0,350000.0,350000.0,350000.0,350000.0,350000.0
612,500000.0,500000.0,500000.0,500000.0,500000.0,500000.0,500000.0,500000.0,500000.0,900000.0,900000.0,900000.0,900000.0,900000.0,900000.0,900000.0,900000.0,900000.0
613,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1000000.0,1000000.0,1000000.0,1000000.0,1000000.0,1000000.0,1000000.0,1000000.0,1000000.0,1000000.0
614,1295974.0,1295974.0,3795974.0,3795974.0,3795974.0,3795974.0,3795974.0,3795974.0,3795974.0,3795974.0,3795974.0,3795974.0,3795974.0,3795974.0,8595974.0,8595974.0,8595974.0,8595974.0
615,1200000.0,1200000.0,1200000.0,1200000.0,1200000.0,1200000.0,1200000.0,1200000.0,1200000.0,1200000.0,1200000.0,1200000.0,1200000.0,5200000.0,26325008.0,26325008.0,51045109.0,56845109.0
616,225000.0,225000.0,225000.0,225000.0,225000.0,225000.0,225000.0,450000.0,450000.0,450000.0,450000.0,450000.0,450000.0,450000.0,450000.0,450000.0,450000.0,450000.0
617,30000000.0,30000000.0,30000000.0,30000000.0,30000000.0,30000000.0,30000000.0,30000000.0,30000000.0,30000000.0,30000000.0,47000000.0,89400001.0,89400001.0,89400001.0,89400001.0,89400001.0,89400001.0
618,35000000.0,35000000.0,35000000.0,35000000.0,35000000.0,35000000.0,35000000.0,35000000.0,35000000.0,35000000.0,35000000.0,35000000.0,55000000.0,55000000.0,55000000.0,55000000.0,55000000.0,75000000.0
619,3000000.0,3000000.0,3000000.0,3000000.0,3000000.0,3000000.0,3000000.0,3000000.0,4807715.0,4807715.0,4807715.0,22407715.0,22407715.0,22407715.0,22407715.0,22407715.0,22407715.0,22407715.0
620,0.0,0.0,0.0,0.0,0.0,0.0,250000.0,250000.0,250000.0,250000.0,700000.0,700000.0,1020000.0,1020000.0,1020000.0,1020000.0,1020000.0,1020000.0
621,280000.0,280000.0,280000.0,280000.0,280000.0,280000.0,280000.0,280000.0,280000.0,280000.0,280000.0,280000.0,280000.0,280000.0,280000.0,280000.0,280000.0,280000.0
622,490000.0,490000.0,490000.0,490000.0,490000.0,490000.0,490000.0,490000.0,490000.0,490000.0,4990000.0,4990000.0,4990000.0,4990000.0,4990000.0,4990000.0,4990000.0,4990000.0
623,7500000.0,7500000.0,7500000.0,7500000.0,7500000.0,7500000.0,7500000.0,7500000.0,7500000.0,7500000.0,7500000.0,7500000.0,7500000.0,7500000.0,7500000.0,7500000.0,13500000.0,13500000.0
624,277900.0,277900.0,277900.0,277900.0,277900.0,277900.0,277900.0,277900.0,277900.0,277900.0,277900.0,277900.0,277900.0,277900.0,277900.0,277900.0,277900.0,277900.0
625,7065006.0,7065006.0,7065006.0,7065006.0,7065006.0,7065006.0,7065006.0,7065006.0,14564970.0,14564970.0,14564970.0,14564970.0,14564970.0,49733850.0,49733850.0,49733850.0,49733850.0,49733850.0
626,2800000.0,2800000.0,2800000.0,2800000.0,2800000.0,2800000.0,2800000.0,2800000.0,2800000.0,2800000.0,2982624.0,2982624.0,2982624.0,2982624.0,2982624.0,2982624.0,2982624.0,2982624.0
627,200000.0,200000.0,200000.0,200000.0,200000.0,200000.0,200000.0,200000.0,200000.0,1400000.0,1400000.0,1400000.0,1400000.0,1400000.0,1400000.0,1400000.0,1400000.0,1400000.0
628,8000000.0,8000000.0,8000000.0,8000000.0,8000000.0,8000000.0,8000000.0,8000000.0,8000000.0,8000000.0,8000000.0,8000000.0,15581347.0,15581347.0,15581347.0,15581347.0,15581347.0,29581347.0
629,840000.0,840000.0,840000.0,840000.0,840000.0,840000.0,840000.0,840000.0,840000.0,840000.0,840000.0,840000.0,840000.0,840000.0,840000.0,2840000.0,2840000.0,2840000.0
630,1250000.0,1250000.0,1250000.0,1250000.0,1250000.0,1250000.0,1250000.0,1250000.0,1250000.0,3250000.0,3250000.0,3250000.0,3250000.0,4750000.0,4750000.0,4750000.0,4750000.0,8250000.0
631,29000000.0,29000000.0,29000000.0,29000000.0,29000000.0,29000000.0,29000000.0,29000000.0,29000000.0,29000000.0,29000000.0,29000000.0,29000000.0,56250000.0,56250000.0,56250000.0,86250000.0,86250000.0
632,1100000.0,1100000.0,1100000.0,1100000.0,1350000.0,1350000.0,1350000.0,1350000.0,1350000.0,1350000.0,1350000.0,1350000.0,1350000.0,1350000.0,1350000.0,1350000.0,1350000.0,1350000.0
633,1950000.0,1950000.0,1950000.0,1950000.0,1950000.0,1950000.0,1950000.0,1950000.0,1950000.0,1950000.0,1950000.0,4850000.0,4850000.0,4850000.0,4850000.0,4850000.0,4850000.0,5632786.0
634,250000.0,250000.0,250000.0,250000.0,250000.0,250000.0,250000.0,250000.0,250000.0,250000.0,250000.0,250000.0,2045000.0,3238200.0,3238200.0,4838200.0,4838200.0,7535473.0
635,1500000.0,1500000.0,1500000.0,2650000.0,2650000.0,2650000.0,2650000.0,2650000.0,2650000.0,2650000.0,2650000.0,2650000.0,2650000.0,2650000.0,2650000.0,2650000.0,2650000.0,2650000.0
636,400000.0,400000.0,400000.0,400000.0,400000.0,400000.0,400000.0,400000.0,400000.0,400000.0,400000.0,400000.0,400000.0,400000.0,400000.0,2400000.0,5050000.0,5050000.0
637,294100.0,294100.0,294100.0,294100.0,294100.0,294100.0,414058.0,414058.0,414058.0,414058.0,414058.0,764058.0,764058.0,764058.0,764058.0,764058.0,764058.0,764058.0
638,3500000.0,3500000.0,3500000.0,3500000.0,3500000.0,3500000.0,3500000.0,3500000.0,3500000.0,3500000.0,3500000.0,10500000.0,26000000.0,26000000.0,26000000.0,26000000.0,26000000.0,26000000.0
639,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1700000.0,5400000.0
640,224922.0,224922.0,224922.0,224922.0,224922.0,224922.0,1836332.0,1836332.0,1836332.0,1836332.0,1836332.0,1836332.0,1836332.0,1836332.0,1836332.0,4109209.0,4109209.0,4109209.0
641,2181875.0,2181875.0,2181875.0,2181875.0,2181875.0,3681875.0,3681875.0,3681875.0,3681875.0,3681875.0,3681875.0,3681875.0,3681875.0,3681875.0,3681875.0,3681875.0,3681875.0,3681875.0
642,2000000.0,2000000.0,2000000.0,2000000.0,2000000.0,2000000.0,2000000.0,2000000.0,2000000.0,2000000.0,2000000.0,2000000.0,2000000.0,2000000.0,2000000.0,2000000.0,2000000.0,41600000.0
643,1500000.0,1500000.0,1500000.0,1500000.0,1500000.0,1500000.0,1500000.0,1500000.0,1500000.0,1500000.0,1500000.0,1500000.0,2500000.0,2500000.0,2500000.0,2500000.0,2500000.0,2500000.0
644,135000.0,135000.0,135000.0,135000.0,135000.0,135000.0,135000.0,135000.0,135000.0,135000.0,135000.0,135000.0,135000.0,135000.0,3675000.0,3675000.0,3675000.0,3675000.0
645,6950000.0,6950000.0,6950000.0,7950000.0,7950000.0,7950000.0,7950000.0,7950000.0,7950000.0,7950000.0,7950000.0,7950000.0,7950000.0,7950000.0,7950000.0,7950000.0,7950000.0,7950000.0
646,1500000.0,1500000.0,1500000.0,1500000.0,1500000.0,1500000.0,1500000.0,1500000.0,1500000.0,1500000.0,1500000.0,1500000.0,1500000.0,1500000.0,4751000.0,4751000.0,4751000.0,4751000.0
647,1180000.0,1180000.0,1180000.0,1180000.0,1180000.0,1180000.0,2929166.0,2929166.0,2929166.0,2929166.0,3929166.0,3929166.0,3929166.0,4929166.0,4929166.0,4929166.0,6050301.0,6800301.0
648,293500.0,293500.0,293500.0,293500.0,293500.0,293500.0,293500.0,293500.0,293500.0,293500.0,1293500.0,1293500.0,1293500.0,1293500.0,2747000.0,2747000.0,2747000.0,2747000.0
649,200000.0,200000.0,200000.0,200000.0,200000.0,200000.0,200000.0,200000.0,200000.0,200000.0,200000.0,200000.0,200000.0,200000.0,2271450.0,2271450.0,2271450.0,2271450.0
650,1100000.0,1100000.0,1100000.0,1100000.0,1100000.0,1100000.0,1100000.0,1100000.0,1100000.0,1100000.0,1100000.0,1100000.0,1100000.0,1100000.0,1100000.0,6900000.0,6900000.0,6900000.0
651,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4000000.0,4000000.0,16000000.0,16000000.0,16000000.0,16000000.0,16000000.0
652,3174138.0,3174138.0,3174138.0,3174138.0,3174138.0,3174138.0,3174138.0,3174138.0,3174138.0,3174138.0,4757461.0,4757461.0,4757461.0,4757461.0,4757461.0,4757461.0,4757461.0,4757461.0
653,12700245.0,12700245.0,12700245.0,12700245.0,12700245.0,12700245.0,12700245.0,12700245.0,12700245.0,20200245.0,20200245.0,20200245.0,20200245.0,20200245.0,20200245.0,20200245.0,20200245.0,20200245.0
654,1000003.0,1000003.0,1000003.0,1000003.0,1000003.0,1000003.0,1000003.0,1000003.0,1000003.0,3000003.0,3000003.0,3000003.0,3000003.0,3000003.0,3000003.0,3000003.0,3000003.0,3000003.0
655,39551.0,39551.0,39551.0,39551.0,39551.0,39551.0,39551.0,39551.0,39551.0,356191.0,672855.0,672855.0,672855.0,1028855.0,1028855.0,1028855.0,1028855.0,1028855.0
656,60000.0,60000.0,60000.0,60000.0,60000.0,60000.0,60000.0,60000.0,725000.0,725000.0,725000.0,725000.0,725000.0,725000.0,725000.0,725000.0,725000.0,725000.0
657,0.0,0.0,0.0,1749998.0,1749998.0,1749998.0,1749998.0,1749998.0,1749998.0,1749998.0,1749998.0,1749998.0,9499998.0,9499998.0,9499998.0,9499998.0,21999998.0,21999998.0
658,490000.0,490000.0,490000.0,490000.0,490000.0,490000.0,490000.0,490000.0,490000.0,490000.0,490000.0,490000.0,490000.0,600000.0,600000.0,600000.0,600000.0,600000.0
659,500000.0,500000.0,500000.0,500000.0,500000.0,500000.0,500000.0,500000.0,500000.0,500000.0,6300000.0,6300000.0,6300000.0,23600000.0,23600000.0,23600000.0,23600000.0,23600000.0
660,2100000.0,2100000.0,2100000.0,2100000.0,2100000.0,3500000.0,3500000.0,3500000.0,3500000.0,3500000.0,3500000.0,3500000.0,3500000.0,3500000.0,3500000.0,3500000.0,6500000.0,6500000.0
661,24000000.0,24000000.0,24000000.0,24000000.0,24000000.0,24000000.0,24000000.0,28000000.0,28000000.0,28000000.0,28000000.0,28000000.0,28000000.0,28000000.0,28000000.0,38500543.0,38500543.0,38500543.0
662,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
663,11000000.0,11000000.0,11000000.0,11000000.0,11000000.0,11000000.0,11000000.0,11000000.0,11000000.0,11000000.0,11000000.0,11000000.0,21000000.0,21000000.0,21000000.0,21000000.0,21000000.0,21000000.0
664,500000.0,500000.0,500000.0,500000.0,2000000.0,2000000.0,2000000.0,2000000.0,2000000.0,2000000.0,2000000.0,3352194.0,3352194.0,3352194.0,3352194.0,3352194.0,3352194.0,3352194.0
665,1000000.0,1000000.0,1000000.0,7577657.0,7577657.0,7577657.0,7577657.0,7577657.0,7577657.0,7577657.0,7577657.0,7577657.0,7577657.0,7577657.0,7577657.0,7577657.0,7577657.0,7577657.0
666,150000.0,150000.0,150000.0,150000.0,150000.0,150000.0,150000.0,150000.0,150000.0,150000.0,150000.0,150000.0,150000.0,150000.0,150000.0,150000.0,150000.0,150000.0
667,12100000.0,12100000.0,12100000.0,12100000.0,12100000.0,12100000.0,12100000.0,12100000.0,26100000.0,26100000.0,26100000.0,26100000.0,26100000.0,26100000.0,26100000.0,26100000.0,26100000.0,26100000.0
668,1000000.0,1000000.0,1000000.0,5500000.0,5500000.0,5500000.0,5500000.0,5500000.0,5500000.0,16000000.0,16000000.0,34000000.0,34000000.0,34000000.0,34000000.0,34000000.0,34000000.0,34000000.0
669,2800000.0,2800000.0,2800000.0,2800000.0,2800000.0,2800000.0,18800000.0,18800000.0,18800000.0,18800000.0,18800000.0,18800000.0,18800000.0,18800000.0,18800000.0,18800000.0,18800000.0,18800000.0
670,338472.0,338472.0,338472.0,338472.0,338472.0,338472.0,338472.0,338472.0,338472.0,621410.0,621410.0,621410.0,621410.0,621410.0,621410.0,621410.0,621410.0,621410.0
671,5287546.0,5287546.0,5287546.0,15287546.0,15287546.0,15287546.0,15287546.0,15287546.0,15287546.0,15287546.0,15287546.0,15287546.0,15287546.0,15287546.0,16787546.0,16787546.0,16787546.0,16787546.0
672,183151.0,183151.0,183151.0,183151.0,183151.0,757166.0,757166.0,757166.0,757166.0,1339831.0,1339831.0,1339831.0,1339831.0,1339831.0,1339831.0,1339831.0,1339831.0,1339831.0
673,1000000.0,1000000.0,1000000.0,1000000.0,1000000.0,1000000.0,1000000.0,1000000.0,1000000.0,1000000.0,1760550.0,1760550.0,1760550.0,1760550.0,1760550.0,2448799.0,2448799.0,2448799.0
674,4563929.0,4563929.0,4563929.0,4563929.0,7753929.0,7753929.0,7753929.0,7753929.0,7753929.0,7753929.0,7753929.0,7753929.0,7753929.0,7753929.0,7753929.0,7753929.0,7753929.0,7753929.0
675,1000000.0,1000000.0,1000000.0,1000000.0,1000000.0,1000000.0,1000000.0,1000000.0,1000000.0,1000000.0,1000000.0,1000000.0,1000000.0,4625089.0,4625089.0,4625089.0,4625089.0,4625089.0
676,300000.0,300000.0,300000.0,300000.0,300000.0,300000.0,300000.0,300000.0,300000.0,300000.0,300000.0,350000.0,350000.0,350000.0,350000.0,350000.0,350000.0,725375.0
677,20000000.0,20000000.0,20000000.0,20000000.0,20000000.0,20000000.0,20000000.0,20000000.0,20000000.0,20000000.0,20000000.0,20000000.0,20000000.0,20000000.0,20000000.0,20000000.0,47000000.0,47000000.0
678,700000.0,700000.0,700000.0,700000.0,700000.0,1200000.0,1200000.0,1200000.0,1200000.0,1200000.0,1200000.0,1200000.0,1200000.0,1200000.0,1200000.0,1200000.0,1200000.0,1200000.0
679,2550000.0,2550000.0,2550000.0,2550000.0,2550000.0,2550000.0,2550000.0,2550000.0,14050000.0,14050000.0,14050000.0,14050000.0,14050000.0,14050000.0,14050000.0,14050000.0,14050000.0,14050000.0
680,500000.0,500000.0,500000.0,500000.0,500000.0,500000.0,500000.0,500000.0,1250000.0,1250000.0,1250000.0,2750000.0,2750000.0,2750000.0,2750000.0,2750000.0,2750000.0,2750000.0
681,250000.0,250000.0,250000.0,250000.0,250000.0,250000.0,250000.0,250000.0,647439.0,647439.0,647439.0,797439.0,797439.0,797439.0,797439.0,797439.0,797439.0,797439.0
682,99310.0,99310.0,99310.0,99310.0,99310.0,99310.0,99310.0,99310.0,99310.0,99310.0,99310.0,99310.0,99310.0,99310.0,99310.0,99310.0,99310.0,99310.0
683,625000.0,625000.0,625000.0,625000.0,625000.0,875000.0,875000.0,875000.0,2625000.0,2625000.0,3625000.0,51325000.0,51325000.0,156325000.0,171325000.0,336325000.0,336325000.0,336325000.0
684,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
685,850872.0,850872.0,850872.0,850872.0,850872.0,850872.0,951192.0,2136552.0,2136552.0,2136552.0,2136552.0,2136552.0,2136552.0,2136552.0,2136552.0,2136552.0,2136552.0,2136552.0
686,1000000.0,2000000.0,2000000.0,2000000.0,2000000.0,2000000.0,2000000.0,2000000.0,27000000.0,27000000.0,27000000.0,27000000.0,27000000.0,27000000.0,27000000.0,27000000.0,27000000.0,27000000.0
687,15000.0,15000.0,15000.0,315000.0,315000.0,315000.0,315000.0,315000.0,1052870.0,1052870.0,1052870.0,1052870.0,1052870.0,1052870.0,1052870.0,1052870.0,1052870.0,1052870.0
688,263271.0,263271.0,263271.0,263271.0,263271.0,263271.0,263271.0,263271.0,263271.0,3563271.0,3563271.0,3563271.0,3563271.0,3563271.0,3563271.0,3563271.0,3563271.0,3563271.0
689,4500000.0,4500000.0,4500000.0,4500000.0,4500000.0,4500000.0,4500000.0,4500000.0,4500000.0,4500000.0,4500000.0,22500000.0,22500000.0,42500000.0,42500000.0,42500000.0,108500000.0,194500000.0
690,15000.0,15000.0,15000.0,15000.0,15000.0,15000.0,15000.0,15000.0,15000.0,15000.0,15000.0,1415000.0,1415000.0,1415000.0,1415000.0,4065000.0,4065000.0,4065000.0
691,40404.0,40404.0,40404.0,40404.0,40404.0,40404.0,40404.0,40404.0,40404.0,40404.0,134101.0,134101.0,134101.0,134101.0,134101.0,134101.0,134101.0,134101.0
692,8000000.0,8000000.0,8000000.0,8000000.0,8000000.0,8000000.0,8000000.0,8000000.0,48000000.0,48000000.0,48000000.0,48000000.0,48000000.0,48000000.0,48000000.0,58000000.0,58000000.0,58000000.0
